profile,occurred_at,amount_minor,currency,type,tags,note,created_at,updated_at
Personal,2025-09-28T06:00:00.000Z,4209,USD,expense,food,walmart,2025-09-28T15:44:42.000Z,2025-09-28T15:44:42.000Z
Personal,2025-09-28T06:00:00.000Z,1204,USD,expense,food,filter,2025-09-29T00:28:35.000Z,2025-09-29T00:28:35.000Z
Personal,2025-10-01T06:00:00.000Z,101000,USD,expense,home,rent,2025-10-01T15:01:09.000Z,2025-10-01T15:01:09.000Z
Personal,2025-10-01T06:00:00.000Z,242,USD,expense,food,chips,2025-10-01T18:21:31.000Z,2025-10-01T18:21:31.000Z
Personal,2025-10-02T06:00:00.000Z,3750,USD,expense,food,walmart,2025-10-02T02:19:08.000Z,2025-10-02T02:19:08.000Z
Personal,2025-10-02T06:00:00.000Z,4627,USD,expense,food,walmart,2025-10-03T05:11:23.000Z,2025-10-03T05:11:23.000Z
Personal,2025-10-04T06:00:00.000Z,1387,USD,expense,food,chinatown,2025-10-04T14:13:01.000Z,2025-10-04T14:13:01.000Z
Personal,2025-10-04T06:00:00.000Z,5780,USD,expense,food,namaste nanglo,2025-10-04T18:04:19.000Z,2025-10-04T18:04:19.000Z
Personal,2025-10-04T06:00:00.000Z,9395,USD,expense,food,chintatown,2025-10-04T18:05:19.000Z,2025-10-04T18:05:19.000Z
Personal,2025-10-05T06:00:00.000Z,4681,USD,expense,food,walmart,2025-10-05T22:50:15.000Z,2025-10-05T22:50:15.000Z
Personal,2025-10-07T06:00:00.000Z,185,USD,expense,food,Chocolate,2025-10-07T16:30:21.000Z,2025-10-07T16:30:21.000Z
Personal,2025-10-07T06:00:00.000Z,2000,USD,expense,friend,Udemy,2025-10-07T16:31:08.000Z,2025-10-07T16:31:08.000Z
Personal,2025-10-07T06:00:00.000Z,126580,USD,income,job,phd salary,2025-10-07T06:00:00.000Z,2025-10-07T06:00:00.000Z
Personal,2025-10-08T06:00:00.000Z,5572,USD,expense,food,walmart,2025-10-09T04:44:30.000Z,2025-10-09T04:44:30.000Z
Personal,2025-10-09T06:00:00.000Z,185,USD,expense,food,chocolate,2025-10-11T18:02:38.000Z,2025-10-11T18:02:38.000Z
Personal,2025-10-11T06:00:00.000Z,3468,USD,expense,food,walmart,2025-10-11T18:01:17.000Z,2025-10-11T18:01:17.000Z
Personal,2025-10-16T06:00:00.000Z,3773,USD,expense,food,walmart,2025-10-17T02:16:52.000Z,2025-10-17T02:16:52.000Z
Personal,2025-10-17T06:00:00.000Z,514,USD,expense,tech,tello,2025-10-17T15:18:46.000Z,2025-10-17T15:18:46.000Z
Personal,2025-10-19T06:00:00.000Z,5008,USD,expense,food,walmart,2025-10-19T19:42:47.000Z,2025-10-19T19:42:47.000Z
Personal,2025-10-19T06:00:00.000Z,652,USD,expense,friend,labiba apu cake,2025-10-19T20:17:30.000Z,2025-10-19T20:17:30.000Z
Personal,2025-10-19T06:00:00.000Z,300,USD,expense,friend,neighbour car parking,2025-10-20T04:59:06.000Z,2025-10-20T04:59:06.000Z
Personal,2025-10-22T06:00:00.000Z,126580,USD,income,job,phd salary,2025-10-22T06:00:00.000Z,2025-10-22T06:00:00.000Z
Personal,2025-10-23T06:00:00.000Z,3745,USD,expense,food,walmart,2025-10-24T17:03:49.000Z,2025-10-24T17:03:49.000Z
Personal,2025-10-26T06:00:00.000Z,4079,USD,expense,food,walmart,2025-10-26T16:48:46.000Z,2025-10-26T16:48:46.000Z
Personal,2025-10-26T06:00:00.000Z,8204,USD,expense,food,costco,2025-10-28T00:27:20.000Z,2025-10-28T00:27:20.000Z
Personal,2025-10-30T06:00:00.000Z,4593,USD,expense,food,walmart,2025-11-01T16:43:33.000Z,2025-11-01T16:43:33.000Z
Personal,2025-11-01T06:00:00.000Z,101000,USD,expense,home,rent,2025-11-01T16:45:38.000Z,2025-11-01T16:45:38.000Z
Personal,2025-11-05T07:00:00.000Z,2300,USD,expense,food,hair cut,2025-11-06T18:11:20.000Z,2025-11-06T18:11:20.000Z
Personal,2025-11-05T07:00:00.000Z,1623,USD,expense,food,snacks and battery,2025-11-06T18:11:44.000Z,2025-11-06T18:11:44.000Z
Personal,2025-11-07T07:00:00.000Z,3663,USD,expense,food,walmart,2025-11-07T16:20:21.000Z,2025-11-07T16:20:21.000Z
Personal,2025-11-07T07:00:00.000Z,336,USD,expense,wife,madsen pharmacy,2025-11-10T18:24:10.000Z,2025-11-10T18:24:10.000Z
Personal,2025-11-08T07:00:00.000Z,5408,USD,expense,food,walmart,2025-11-09T05:00:40.000Z,2025-11-09T05:00:40.000Z
Personal,2025-11-09T07:00:00.000Z,1099,USD,expense,friend,docker course,2025-11-10T18:23:35.000Z,2025-11-10T18:23:35.000Z
Personal,2025-11-15T07:00:00.000Z,7223,USD,expense,food,walmart,2025-11-15T15:28:33.000Z,2025-11-15T15:28:33.000Z
Personal,2025-11-20T07:00:00.000Z,3923,USD,expense,food,walmart,2025-11-21T06:53:08.000Z,2025-11-21T06:53:08.000Z
Personal,2025-11-21T07:00:00.000Z,5107,USD,expense,food,walmart,2025-11-22T05:46:48.000Z,2025-11-22T05:46:48.000Z
Personal,2025-11-22T07:00:00.000Z,2407,USD,expense,food,WALMART,2025-11-22T17:28:36.000Z,2025-11-22T17:28:36.000Z
